Image,IOU
62031.jpg,0.0
63266.jpg,0.0
67125.jpg,0.028458089
63817.jpg,0.0060230885
63468.jpg,0.088238485
64304.jpg,0.0
62318.jpg,0.08643132
65555.jpg,0.010907973
69794.jpg,0.0
60795.jpg,0.004986966
67774.jpg,0.019504081
68145.jpg,0.20211385
68769.jpg,0.0
68564.jpg,0.0
68831.jpg,0.11323329
62717.jpg,0.0045328825
64830.jpg,0.0
62564.jpg,0.03315161
64503.jpg,0.0
64584.jpg,0.23498309
67257.jpg,0.0
68694.jpg,0.0
64237.jpg,0.0
66342.jpg,0.0
67647.jpg,0.0
67373.jpg,0.107341446
60015.jpg,0.0
65427.jpg,0.12477492
65529.jpg,0.0009596008
67239.jpg,0.2068392
66125.jpg,0.0
67075.jpg,0.0
60428.jpg,0.026985588
67228.jpg,0.104368486
65768.jpg,0.2871269
69142.jpg,0.015350389
65351.jpg,0.0
61048.jpg,0.12366518
62783.jpg,0.16834171
60573.jpg,0.00029904305
63175.jpg,0.0
68232.jpg,0.106499605
65829.jpg,0.00062845653
69459.jpg,0.009976721
68186.jpg,0.023590563
64848.jpg,0.22303392
67338.jpg,0.0070334477
69919.jpg,0.035794906
67316.jpg,0.0009144111
64458.jpg,0.09810427
65935.jpg,0.021639958
66361.jpg,0.087042145
61071.jpg,0.004570282
69884.jpg,0.0017123288
62224.jpg,0.22541265
69137.jpg,0.0073630926
68735.jpg,0.0041753654
61724.jpg,0.005421574
63167.jpg,0.0
62660.jpg,0.0
61427.jpg,0.028416779
67019.jpg,0.1518595
67793.jpg,0.0023445042
61033.jpg,0.014157364
63450.jpg,0.018038103
63585.jpg,0.048073396
68128.jpg,0.0
62798.jpg,0.019554956
60352.jpg,0.015375154
63332.jpg,0.0008294166
68510.jpg,0.0
60439.jpg,0.027469626
65774.jpg,0.0060992907
65026.jpg,0.00039269586
62751.jpg,0.017933723
60319.jpg,0.0010725778
62573.jpg,0.0077366717
62889.jpg,0.008675971
69831.jpg,0.04901961
61309.jpg,0.036167372
60781.jpg,0.085917495
67142.jpg,0.0
60219.jpg,0.025898078
64346.jpg,0.00024499797
64600.jpg,0.030862546
68575.jpg,0.006969697
69442.jpg,0.010904134
64300.jpg,0.02297777
60577.jpg,0.0
60274.jpg,0.0017142857
65344.jpg,0.026475115
60884.jpg,0.0038489294
62792.jpg,0.00486618
62175.jpg,0.0
66961.jpg,0.051788755
61592.jpg,0.020453384
61768.jpg,0.0034557236
63846.jpg,0.0022615131
67192.jpg,0.095816314
68582.jpg,0.006393862
66527.jpg,0.029095292
66703.jpg,0.026969293
63357.jpg,0.017891496
67213.jpg,0.0
67464.jpg,0.0054456866
67995.jpg,0.0
69126.jpg,0.0
69728.jpg,0.009198243
67910.jpg,0.0
63808.jpg,0.05205664
69220.jpg,0.0020352781
62823.jpg,0.0
61672.jpg,0.1503006
65057.jpg,0.0
64389.jpg,0.055284802
63880.jpg,0.16935806
69151.jpg,0.019514864
68354.jpg,0.00026133543
63974.jpg,0.10443127
69420.jpg,0.19896863
61966.jpg,0.0
61547.jpg,0.009127368
60344.jpg,0.0
63281.jpg,0.0057954215
69222.jpg,0.0
60156.jpg,0.03507735
64351.jpg,0.0022644359
62845.jpg,0.0074402126
61969.jpg,0.03158602
66782.jpg,0.050641235
60449.jpg,0.06276994
65293.jpg,0.007378561
66155.jpg,0.00935399
66771.jpg,0.0
63245.jpg,0.0907195
69077.jpg,0.021854695
62056.jpg,0.00027921263
60793.jpg,0.005340454
69350.jpg,0.0063099447
63855.jpg,0.0
61290.jpg,0.0
60478.jpg,0.0103845075
61498.jpg,0.09830556
68833.jpg,0.07080968
68704.jpg,0.17821994
62863.jpg,0.14947695
65353.jpg,0.10410816
67692.jpg,0.0
62045.jpg,0.0
65250.jpg,0.0022976317
65235.jpg,0.0
64739.jpg,0.08366151
62057.jpg,0.0027408386
61697.jpg,0.0
62910.jpg,0.061098572
65640.jpg,0.089319974
61269.jpg,0.14117648
60212.jpg,0.0033563303
63435.jpg,0.016672982
63552.jpg,0.069533266
66137.jpg,0.1469776
69373.jpg,0.07792518
64771.jpg,0.003057169
66443.jpg,0.0
63781.jpg,0.014810161
61456.jpg,0.0
69982.jpg,0.00052614964
69858.jpg,0.025658114
66969.jpg,0.017330084
64141.jpg,0.0006297229
60789.jpg,0.000105340776
63256.jpg,0.0
69161.jpg,0.02333978
64556.jpg,0.058043607
62577.jpg,0.07651357
68727.jpg,0.020886516
67661.jpg,0.0
69622.jpg,0.0021442987
60865.jpg,0.14742647
67126.jpg,0.019403521
61604.jpg,0.021251615
69706.jpg,0.045404814
63603.jpg,0.10536925
60757.jpg,0.0
67193.jpg,0.023231803
63731.jpg,0.007843992
62864.jpg,0.002113569
62518.jpg,0.0009445419
65176.jpg,0.0028818443
69835.jpg,0.026778882
60920.jpg,0.014122515
60749.jpg,0.16577876
65987.jpg,0.10167206
65407.jpg,0.0
61156.jpg,0.02156398
62537.jpg,0.0
62825.jpg,0.23052578
65151.jpg,0.07940361
65731.jpg,0.018561484
60637.jpg,0.22869071
63662.jpg,0.0
67844.jpg,0.024732692
68471.jpg,0.0
68906.jpg,0.0
64363.jpg,0.03574696
66517.jpg,0.086043224
65988.jpg,0.016073657
68079.jpg,0.055204727
62068.jpg,0.0
61664.jpg,0.0
60007.jpg,0.032651283
67322.jpg,0.0
66685.jpg,0.017608218
60990.jpg,0.0
67869.jpg,0.0
67821.jpg,0.039988816
67808.jpg,0.0
64662.jpg,0.002482038
64227.jpg,0.0
60363.jpg,0.020488188
63285.jpg,0.0049315067
61462.jpg,0.002071655
64896.jpg,0.0001485222
68096.jpg,0.0034754165
65440.jpg,0.0
66757.jpg,0.043853927
66320.jpg,0.00024160426
67503.jpg,0.02954087
65677.jpg,0.0
62836.jpg,0.014450867
62967.jpg,0.0
69825.jpg,0.0
62879.jpg,0.000656491
65021.jpg,0.0
61713.jpg,0.16027743
69534.jpg,0.05543059
66891.jpg,0.1073493
65608.jpg,0.06630893
66622.jpg,0.14477089
66583.jpg,0.25642818
68197.jpg,0.0
64360.jpg,0.08273528
62096.jpg,0.12598924
62145.jpg,0.0031009675
60988.jpg,0.005715102
67467.jpg,0.020277208
69876.jpg,0.0013927576
60887.jpg,0.0
63527.jpg,0.008402323
61901.jpg,0.025217032
65985.jpg,0.0
62408.jpg,0.0
69644.jpg,0.0
65148.jpg,0.1530877
69563.jpg,0.021518987
61960.jpg,0.03133705
69577.jpg,0.057428874
69773.jpg,0.0
66912.jpg,0.02396514
63488.jpg,0.0
63354.jpg,0.062446468
66867.jpg,0.091642424
67994.jpg,0.07085049
60438.jpg,0.042416066
60909.jpg,0.014796203
69502.jpg,0.114597544
60731.jpg,0.007514185
64153.jpg,0.022594752
68193.jpg,0.0
69296.jpg,0.0
63146.jpg,0.023028696
61543.jpg,0.0
68708.jpg,0.024513947
63859.jpg,0.06260547
66540.jpg,0.00925545
62062.jpg,0.055619113
65146.jpg,0.06972477
69167.jpg,0.010777084
66951.jpg,0.0
68947.jpg,0.086070314
61308.jpg,0.006180758
67654.jpg,0.0
62932.jpg,0.0
63596.jpg,0.0031598904
62016.jpg,0.0
68800.jpg,0.005725191
61149.jpg,0.0037926675
69437.jpg,0.11731772
65701.jpg,0.04534793
60208.jpg,0.014291901
68920.jpg,0.0
63568.jpg,0.00076264725
60171.jpg,0.0010062893
65052.jpg,0.004244373
63856.jpg,0.015461763
66510.jpg,0.0
63911.jpg,0.12114329
66525.jpg,0.00047103156
68322.jpg,0.01925596
64564.jpg,0.002301496
63101.jpg,0.0
63658.jpg,0.008538547
62484.jpg,0.004962055
60417.jpg,0.0048955614
65861.jpg,0.027405247
60816.jpg,0.063815705
68441.jpg,0.012146127
67161.jpg,0.039342746
66373.jpg,0.015289231
63174.jpg,0.00022396416
63203.jpg,0.010887496
60415.jpg,0.018165303
65135.jpg,0.010625738
61249.jpg,0.025880031
66482.jpg,0.050879344
63766.jpg,0.019910313
66329.jpg,0.0037353255
66857.jpg,0.0051107327
63494.jpg,0.0011009175
69292.jpg,0.014734774
60044.jpg,0.122912854
60584.jpg,0.027450183
66697.jpg,0.0
64142.jpg,0.044638142
67758.jpg,0.015719375
62100.jpg,0.0136215575
69016.jpg,0.0
69932.jpg,0.07964879
62149.jpg,0.14372441
67649.jpg,0.0018979834
68871.jpg,0.039884236
60216.jpg,0.0
69921.jpg,0.053156145
62208.jpg,0.0
67440.jpg,0.008227975
68269.jpg,0.0033480648
60217.jpg,0.029258098
69854.jpg,0.0
66605.jpg,0.0
62356.jpg,0.005688282
61859.jpg,0.12316026
66255.jpg,0.011334261
60857.jpg,0.25953868
66215.jpg,0.04372334
60289.jpg,0.0
68854.jpg,0.0665742
64103.jpg,0.00021484584
64481.jpg,0.15632704
69430.jpg,0.017889088
61910.jpg,0.02698962
67072.jpg,0.0
61491.jpg,0.06615776
60739.jpg,0.037117537
61868.jpg,0.003122782
65671.jpg,0.0
67277.jpg,0.091091245
69767.jpg,0.0004048583
67311.jpg,0.042642567
68244.jpg,0.0
65130.jpg,0.002770083
62368.jpg,0.0007324474
65358.jpg,0.054874573
67079.jpg,0.00093196647
61172.jpg,0.0
63917.jpg,0.06764669
68952.jpg,0.002410763
69795.jpg,0.0
60189.jpg,0.0
64847.jpg,0.21979865
66997.jpg,0.002090669
65918.jpg,0.0016567264
60578.jpg,0.003649265
62058.jpg,0.0
69315.jpg,0.0473279
67761.jpg,0.011358766
61446.jpg,0.058080807
60883.jpg,0.024568139
63226.jpg,0.050967436
68588.jpg,0.0
67908.jpg,0.24017514
68641.jpg,0.0028101583
64354.jpg,0.0
64795.jpg,0.12981157
65295.jpg,0.00010194719
63959.jpg,0.0
64228.jpg,0.0
65277.jpg,0.02571912
63621.jpg,0.031500768
60589.jpg,0.026979983
66154.jpg,0.004810262
68075.jpg,0.018706158
61328.jpg,0.036359075
68300.jpg,0.10598065
65573.jpg,0.00016303905
68064.jpg,0.036452893
68053.jpg,0.10910862
61943.jpg,0.009516433
65872.jpg,0.13352513
64292.jpg,0.00041919932
62199.jpg,0.1932146
68881.jpg,0.020578697
69166.jpg,0.0072970507
69020.jpg,0.0023584906
61952.jpg,0.080455616
60386.jpg,0.071611516
69606.jpg,0.024275118
64496.jpg,0.03057169
61363.jpg,0.034236804
66564.jpg,0.0077658305
66949.jpg,0.0155
61892.jpg,0.0038109757
61412.jpg,0.0
64752.jpg,0.036797613
69254.jpg,0.013623188
61937.jpg,0.0005512173
62816.jpg,0.17219655
67607.jpg,0.016872624
62733.jpg,0.022904484
66760.jpg,0.0
66079.jpg,0.0
69141.jpg,0.00062150403
65101.jpg,0.0069824755
66232.jpg,0.013392857
63406.jpg,0.006223766
69796.jpg,0.0
68925.jpg,0.0078088026
66724.jpg,0.0
65750.jpg,0.13513513
65228.jpg,0.0
64585.jpg,0.014637716
60058.jpg,0.0
60065.jpg,0.3819467
63122.jpg,0.06624075
61965.jpg,0.0029019152
65528.jpg,0.028602201
61682.jpg,0.0031954888
66360.jpg,0.14994244
66068.jpg,0.0
63394.jpg,0.006697924
69452.jpg,0.030786773
63699.jpg,0.0
62387.jpg,0.1383994
64057.jpg,0.0006899724
62412.jpg,0.0
65034.jpg,0.1917022
67380.jpg,0.02736842
61233.jpg,0.036967885
69850.jpg,0.0
60616.jpg,0.00097434234
63359.jpg,0.01678832
61439.jpg,0.0
68460.jpg,0.0
68006.jpg,0.009747102
68525.jpg,0.0
67352.jpg,0.0
69050.jpg,0.014326196
68117.jpg,0.0
61124.jpg,0.0137157105
69260.jpg,0.009671777
64271.jpg,0.032639697
68632.jpg,0.0
62851.jpg,0.005103301
64837.jpg,0.0
66196.jpg,0.016779363
64330.jpg,0.36757755
63588.jpg,0.124664724
63749.jpg,0.028668772
66557.jpg,0.012553869
66607.jpg,0.13212025
68786.jpg,0.0134428
64235.jpg,0.0870521
68418.jpg,0.0092944
64323.jpg,0.0
60560.jpg,0.13283172
63786.jpg,0.042146426
65960.jpg,0.018908504
65305.jpg,0.016271502
60767.jpg,0.0
60448.jpg,0.0
66409.jpg,0.00063371356
61873.jpg,0.0
67777.jpg,0.0
61097.jpg,0.03929059
67688.jpg,0.0
60812.jpg,0.007622812
68559.jpg,0.033869077
66633.jpg,0.0
68836.jpg,0.030689947
66547.jpg,0.00905718
68806.jpg,0.0
65139.jpg,0.013594988
63271.jpg,0.0061923964
63858.jpg,0.09263804
62614.jpg,0.08205431
60750.jpg,0.02092511
65325.jpg,0.008028715
64399.jpg,0.21134579
63169.jpg,0.0038522547
67500.jpg,0.02502855
65486.jpg,0.0031826266
69927.jpg,0.123383895
65457.jpg,0.0
61911.jpg,0.0
62276.jpg,0.0
69509.jpg,0.0
69637.jpg,0.0
65256.jpg,0.019910848
66636.jpg,0.0
63064.jpg,0.009966778
66286.jpg,0.0
65585.jpg,0.0021449
64112.jpg,0.00862423
60910.jpg,0.0031325645
68801.jpg,0.0823351
62498.jpg,0.0028254727
66864.jpg,0.0
63654.jpg,0.050408274
63199.jpg,0.054842472
61624.jpg,0.02713219
65314.jpg,0.0108745955
62951.jpg,0.019689566
61376.jpg,0.030987162
61729.jpg,0.06287363
65124.jpg,0.0048913043
66184.jpg,0.0
67945.jpg,0.16128132
62325.jpg,0.16338468
67975.jpg,0.0
60384.jpg,0.0
61006.jpg,0.03259005
61829.jpg,0.044357702
68826.jpg,0.0
64226.jpg,0.0015835313
62663.jpg,0.0027637586
60893.jpg,0.0031651135
69057.jpg,7.716645e-05
64460.jpg,0.0009094216
66623.jpg,0.064744964
61213.jpg,0.0
67597.jpg,0.0049892277
65086.jpg,0.008441974
62606.jpg,0.04959711
69302.jpg,0.0045570745
66480.jpg,0.16499834
63646.jpg,0.000968523
63563.jpg,0.012108193
66461.jpg,0.029560037
62251.jpg,0.00095510983
67398.jpg,0.008653847
60220.jpg,0.0004025765
61591.jpg,0.076625325
62715.jpg,0.0
63019.jpg,0.00036094568
66052.jpg,0.0
68099.jpg,0.009151224
64182.jpg,0.017674927
61214.jpg,0.013391637
63545.jpg,0.007360673
66145.jpg,0.0
69689.jpg,0.012739673
60548.jpg,0.016758459
64972.jpg,0.0
60192.jpg,0.00044662796
69543.jpg,0.030473752
67002.jpg,0.0
62378.jpg,0.0
66442.jpg,0.0025721316
68106.jpg,0.057342656
60130.jpg,0.043693323
67153.jpg,0.046036433
66699.jpg,0.010393701
60575.jpg,0.008566978
69505.jpg,0.0
64345.jpg,0.0
68033.jpg,0.20035899
60240.jpg,0.12536372
68098.jpg,0.035815917
66849.jpg,0.0
69183.jpg,0.0
60514.jpg,0.013304306
64396.jpg,0.0676182
60902.jpg,0.117451064
66519.jpg,0.048904415
63453.jpg,0.20860301
60818.jpg,0.014860507
67581.jpg,0.00065207266
68504.jpg,0.0
65378.jpg,0.016890595
61077.jpg,0.050881952
69136.jpg,0.13620655
69010.jpg,0.008156607
61207.jpg,0.024660913
63156.jpg,0.0278092
69716.jpg,0.0
68412.jpg,0.0
69052.jpg,0.15538462
62550.jpg,0.009369144
63739.jpg,0.00073864334
68466.jpg,0.007301639
68206.jpg,0.118903056
63193.jpg,0.0
63314.jpg,0.020560747
63498.jpg,0.0
62841.jpg,0.1878329
65707.jpg,0.03276836
63692.jpg,0.00070335856
63327.jpg,0.0
63079.jpg,0.0005557614
63508.jpg,0.0
64831.jpg,0.0
68795.jpg,0.021443672
68820.jpg,0.0
61322.jpg,0.011825573
65306.jpg,0.013362457
62587.jpg,0.021329045
60019.jpg,0.0
68514.jpg,0.0
63883.jpg,0.0005417118
61067.jpg,0.0069162534
66341.jpg,0.007647139
63656.jpg,0.0061325678
61861.jpg,0.0007588693
63561.jpg,0.0
69023.jpg,0.0003751876
61520.jpg,0.24912456
62831.jpg,0.0
64550.jpg,0.0058717253
60184.jpg,0.00082188565
69054.jpg,0.005263158
69660.jpg,0.0008001829
65565.jpg,0.003132832
60958.jpg,0.018486222
68346.jpg,0.045252226
65363.jpg,0.07736456
67772.jpg,0.008584743
63006.jpg,0.0073796273
60199.jpg,0.13712502
60499.jpg,0.024259662
60600.jpg,0.0673882
63505.jpg,0.007938718
62782.jpg,0.058433484
62664.jpg,0.007335353
65551.jpg,0.025394322
63049.jpg,0.12370271
69002.jpg,0.0
66396.jpg,0.0
62943.jpg,0.06829525
61929.jpg,0.028659794
65078.jpg,0.046636403
63546.jpg,0.004844961
65832.jpg,0.004305461
68670.jpg,0.009026128
62424.jpg,0.13988869
67629.jpg,0.0014008873
66899.jpg,0.012584372
66896.jpg,0.0016172966
63933.jpg,0.009497965
66399.jpg,0.0
63590.jpg,0.072721496
66377.jpg,0.0026532237
69406.jpg,0.0
67445.jpg,0.020608628
68978.jpg,0.0
66433.jpg,0.0
67593.jpg,0.0054361895
63957.jpg,0.029886017
60607.jpg,0.117312476
62032.jpg,0.0015416238
60196.jpg,0.0
61558.jpg,0.038199484
65450.jpg,0.0022066936
62335.jpg,0.09674684
61550.jpg,0.09791984
62766.jpg,0.0
60197.jpg,0.0
65878.jpg,0.0023094688
67298.jpg,0.001604793
69917.jpg,0.0023434449
60863.jpg,0.034113985
63396.jpg,0.3206824
64703.jpg,0.0070341327
64861.jpg,0.06267915
67731.jpg,0.0048164306
61474.jpg,0.007388092
68301.jpg,0.004565631
69667.jpg,0.005619105
62815.jpg,0.0
67324.jpg,0.08381171
66282.jpg,0.01837621
64602.jpg,0.017523365
66474.jpg,0.0
61559.jpg,0.043208133
68146.jpg,0.037866946
61187.jpg,0.059802268
64256.jpg,0.013568869
64589.jpg,0.0014743826
64173.jpg,0.02222721
68922.jpg,0.0
68427.jpg,0.004962779
65280.jpg,0.049092133
69080.jpg,0.030263387
68470.jpg,0.010687494
60064.jpg,0.0
62121.jpg,0.0
61377.jpg,0.0
62190.jpg,0.023122335
67971.jpg,0.19813041
61938.jpg,0.007831822
65395.jpg,0.06430716
60999.jpg,0.0016759776
60497.jpg,0.014030472
61864.jpg,0.0
67991.jpg,0.018853454
67696.jpg,0.0
69508.jpg,0.025040388
60978.jpg,0.0
64979.jpg,0.0694517
68740.jpg,0.00035063113
66153.jpg,0.04298305
66493.jpg,0.076997116
67189.jpg,0.002371623
62620.jpg,0.008643269
65773.jpg,0.0
63728.jpg,0.13546447
62379.jpg,0.16216946
60698.jpg,0.0005249344
61171.jpg,0.0
67454.jpg,0.053489704
67401.jpg,0.028209109
66923.jpg,0.0
67044.jpg,0.0
69818.jpg,0.0012755102
64349.jpg,0.07751035
68435.jpg,0.00075317407
68136.jpg,0.0
69287.jpg,0.0
61512.jpg,0.0
68576.jpg,0.043130603
61453.jpg,0.010516019
63165.jpg,0.012628828
67839.jpg,0.0
61658.jpg,0.005359988
69647.jpg,0.028955447
64314.jpg,0.092880614
67227.jpg,0.101950355
68062.jpg,0.0
68092.jpg,0.0007132668
66758.jpg,0.0
65377.jpg,0.0
68127.jpg,0.025916735
65954.jpg,0.0
67721.jpg,0.00932562
65588.jpg,0.008569545
61997.jpg,0.104823336
62820.jpg,0.027764248
65397.jpg,0.020465868
61005.jpg,0.007040982
67144.jpg,0.022093847
65346.jpg,0.0
67358.jpg,0.0
65824.jpg,0.021109931
69432.jpg,0.0
63796.jpg,0.0
62765.jpg,0.17009981
68760.jpg,0.17630059
63418.jpg,0.019409802
67716.jpg,0.009386524
60097.jpg,0.031979743
62791.jpg,0.011016055
67877.jpg,0.08143139
65123.jpg,0.02291918
63853.jpg,0.0
68248.jpg,0.036832143
67720.jpg,0.001980198
66265.jpg,0.008628732
67127.jpg,0.0
60581.jpg,0.1356955
69536.jpg,0.029733557
61792.jpg,0.0011061947
62152.jpg,0.004132231
64732.jpg,0.009517096
68824.jpg,0.19816966
66177.jpg,0.021836279
64320.jpg,0.072659984
69702.jpg,0.016907867
64765.jpg,0.05788876
65281.jpg,0.001569585
60431.jpg,0.001039285
68358.jpg,0.15370506
63407.jpg,0.03640712
67312.jpg,0.020075554
67204.jpg,0.031062385
67595.jpg,0.004373688
60258.jpg,0.03485279
69241.jpg,0.26238894
67374.jpg,0.25076103
60400.jpg,0.18173516
60928.jpg,0.00038557933
68397.jpg,0.0067801718
66862.jpg,0.06575682
63899.jpg,0.0002543235
66945.jpg,0.0140280565
65075.jpg,0.0
68513.jpg,0.033396948
62089.jpg,0.22023705
65181.jpg,0.009237536
65287.jpg,0.0019047619
67340.jpg,0.018401016
68221.jpg,0.0271181
65107.jpg,0.0
61240.jpg,0.014210628
61797.jpg,0.07577019
69410.jpg,0.0
63696.jpg,0.00027292577
62633.jpg,0.017877644
66152.jpg,0.2583817
68277.jpg,0.0
69855.jpg,0.0113852
67872.jpg,0.0064980276
63424.jpg,0.039919354
62960.jpg,0.0
69580.jpg,0.0005165823
67532.jpg,0.052306868
69029.jpg,0.0026864288
61809.jpg,0.045546558
67444.jpg,0.0016536056
62598.jpg,0.026850339
61132.jpg,0.05078463
65118.jpg,0.00066283694
63993.jpg,0.056101117
69018.jpg,0.0
62623.jpg,0.0
64859.jpg,0.0029668957
60040.jpg,0.015128336
60609.jpg,0.17744361
66653.jpg,0.0
69156.jpg,0.0
64566.jpg,0.05414611
66453.jpg,0.0019403347
69192.jpg,0.0017985612
60404.jpg,0.0073251417
67413.jpg,0.010758359
69806.jpg,0.06781868
64148.jpg,0.0
61311.jpg,0.030105928
61876.jpg,0.01915959
64065.jpg,0.0
63566.jpg,0.004665826
63051.jpg,0.038432892
69193.jpg,0.0
66595.jpg,0.0
68505.jpg,0.08749784
66037.jpg,0.057614006
67287.jpg,0.21713497
65430.jpg,0.02111416
68421.jpg,0.012501579
64692.jpg,0.0
66876.jpg,0.0013133701
60318.jpg,0.0009220512
63750.jpg,0.0
65372.jpg,0.072365165
69009.jpg,0.058337636
67714.jpg,0.004652365
67078.jpg,0.031520784
61339.jpg,0.00021231422
61443.jpg,0.04586771
63725.jpg,0.049026426
69403.jpg,0.0
67958.jpg,0.04660059
62612.jpg,0.068537466
68149.jpg,0.0006430868
63866.jpg,0.0012584948
69692.jpg,0.3658617
61036.jpg,0.04011961
68839.jpg,0.019950684
69868.jpg,0.0
66948.jpg,0.0018832391
69112.jpg,0.08072032
69997.jpg,0.0012086052
63838.jpg,0.047949966
65294.jpg,0.0
65071.jpg,0.0
66494.jpg,0.0
68862.jpg,0.025560772
63840.jpg,0.16911638
64090.jpg,0.015802393
66213.jpg,0.0015063076
63025.jpg,0.027473003
68330.jpg,0.06897084
62017.jpg,0.013451478
60721.jpg,0.0140753575
64575.jpg,0.007370145
64029.jpg,0.13121273
67961.jpg,0.06947625
62040.jpg,0.0030981677
64648.jpg,0.011200629
66893.jpg,0.01689105
63240.jpg,0.0
62296.jpg,0.004443938
65892.jpg,0.002728247
68702.jpg,0.0051406673
61209.jpg,0.00047404598
67013.jpg,0.06470479
65590.jpg,0.028934369
61665.jpg,0.1384873
62329.jpg,0.0062746503
63529.jpg,0.0
60020.jpg,0.11751956
66031.jpg,0.0039893617
69785.jpg,0.018536212
61333.jpg,0.008164275
66790.jpg,0.05009609
60852.jpg,0.0009977827
64921.jpg,0.20674157
68601.jpg,0.026520224
69384.jpg,0.025
60473.jpg,0.00036630037
67023.jpg,0.021563342
60077.jpg,0.023535753
65670.jpg,0.0
67488.jpg,0.0059514726
64452.jpg,0.0
60486.jpg,0.053858522
60745.jpg,0.0
65547.jpg,0.0003277614
69984.jpg,0.0
66561.jpg,0.009557005
62786.jpg,0.078380704
60391.jpg,0.0054414365
60515.jpg,0.015211267
67610.jpg,0.16363811
63018.jpg,0.084323496
64660.jpg,0.11954968
66168.jpg,0.003388682
62509.jpg,0.070309654
68847.jpg,0.0
64097.jpg,0.006137811
61801.jpg,0.07388026
63709.jpg,0.057696912
65908.jpg,0.0
67250.jpg,0.16250974
64008.jpg,0.017878884
65074.jpg,0.001083815
60728.jpg,0.004264788
61561.jpg,0.0
64882.jpg,0.03456582
66874.jpg,0.010164739
67295.jpg,0.020702489
66795.jpg,0.005637773
64628.jpg,0.0036922463
61573.jpg,0.0
68907.jpg,0.14575554
63455.jpg,0.01817758
64380.jpg,9.561144e-05
64812.jpg,0.00033661534
63806.jpg,0.019321842
60631.jpg,0.0357219
69264.jpg,0.1775457
60824.jpg,0.19907281
68243.jpg,0.026829682
62080.jpg,0.09733921
67723.jpg,0.03002502
61264.jpg,0.04754601
68183.jpg,0.011775362
62556.jpg,0.01043597
60103.jpg,0.039704897
69471.jpg,0.08384412
69162.jpg,0.00433526
64231.jpg,0.0
64435.jpg,0.01728972
63611.jpg,0.03359684
62286.jpg,0.008905852
65894.jpg,0.14689064
60633.jpg,0.004687958
62681.jpg,0.0
65037.jpg,0.0
64734.jpg,0.02072129
60071.jpg,0.0
63531.jpg,0.0002860003
62352.jpg,0.07320431
65439.jpg,0.0025983667
62639.jpg,0.0041674385
69478.jpg,0.0
65926.jpg,0.06424581
65977.jpg,0.00018674137
68577.jpg,0.10565397
69533.jpg,0.0
63756.jpg,0.015177905
68586.jpg,0.116414435
65066.jpg,0.02733813
68241.jpg,0.04245742
68449.jpg,0.0074744863
63667.jpg,0.0938229
66065.jpg,0.0
67871.jpg,0.1675612
67632.jpg,0.025463963
69498.jpg,0.06586625
62588.jpg,0.0073260074
66773.jpg,0.0034431873
62097.jpg,0.018104808
61529.jpg,0.07085271
61685.jpg,0.19190933
64821.jpg,0.009049029
62629.jpg,0.0
60113.jpg,0.03155211
62417.jpg,0.0980435
62586.jpg,0.01297607
60860.jpg,0.0007448235
67248.jpg,0.052340753
60895.jpg,0.028862478
63528.jpg,0.0
63430.jpg,0.0
62242.jpg,0.013792215
63161.jpg,0.01814492
68422.jpg,0.14181507
63822.jpg,0.0
63587.jpg,0.037131418
65917.jpg,0.030664125
64196.jpg,0.005599764
63186.jpg,0.022658959
68516.jpg,0.0
64605.jpg,0.0
61608.jpg,0.0
67304.jpg,0.02351314
64814.jpg,0.022122953
68356.jpg,0.022097625
62963.jpg,0.0
63408.jpg,0.041784205
62275.jpg,0.00023001725
64207.jpg,0.0076168156
60143.jpg,0.008505468
60188.jpg,0.09485343
62821.jpg,0.22910434
66683.jpg,0.00032829941
63484.jpg,0.00086896075
60975.jpg,0.35836408
69976.jpg,0.0
65481.jpg,0.0
62451.jpg,0.0028622188
66873.jpg,0.039392907
66751.jpg,0.0
65828.jpg,0.18300103
62589.jpg,0.0
69005.jpg,0.0015421899
64961.jpg,0.0
64716.jpg,0.0
68384.jpg,0.013903518
69585.jpg,0.0077500893
67364.jpg,0.0
60956.jpg,0.0051748753
64928.jpg,0.27489808
64836.jpg,0.0
67054.jpg,0.0
61614.jpg,0.2395287
66437.jpg,0.34678572
64667.jpg,0.016882537
60469.jpg,0.0
64731.jpg,0.012897138
69862.jpg,0.0047219307
68342.jpg,0.055824682
69134.jpg,0.02652989
62913.jpg,0.0082236845
61645.jpg,0.0009769441
61350.jpg,0.0005546312
61357.jpg,0.056625854
67687.jpg,0.012794268
64963.jpg,0.092467085
61975.jpg,0.022734255
61008.jpg,0.032847214
65869.jpg,0.0055456525
65553.jpg,0.0
68545.jpg,0.036568925
64421.jpg,0.0030612245
64860.jpg,0.011793612
61605.jpg,0.03432914
62390.jpg,0.0072384593
64695.jpg,0.0044808406
62225.jpg,0.028584601
66524.jpg,0.018799711
63076.jpg,0.0
60957.jpg,0.010026385
66992.jpg,0.024733923
65782.jpg,0.004250797
65606.jpg,0.13620253
67376.jpg,0.042410504
68147.jpg,0.0
65126.jpg,0.0035261603
60675.jpg,0.0731197
69803.jpg,0.00015865461
63313.jpg,0.0003290015
64367.jpg,0.10114809
64580.jpg,0.0
63405.jpg,0.010860484
64082.jpg,0.0
66249.jpg,0.037600923
67474.jpg,0.1132151
64060.jpg,0.006267739
68880.jpg,0.026913373
62844.jpg,0.0018689533
68919.jpg,0.001954697
